46216	Mobster	Mobster  "Mobster" is a slang term for someone who is part of the mafia or a mafia-like group. A mobster is a criminal. The word "Gangster" often means the same thing.  
46217	1307	1307   
46219	1272	1272   
46221	Sergio Leone	Sergio Leone  Sergio Leone (January 3, 1929 - April 30, 1989) was an Italian movie director. He is well known for his Spaghetti Western films; particularly his "Dollars" trilogy (also known as "The Man with No Name" trilogy) starring American actor, Clint Eastwood.  
46223	Ban Ki-moon	Ban Ki-moon  Ban Ki-moon (; born 13 June 1944) is the eighth and current Secretary-General of the United Nations. He replaced Kofi Annan on 1 January 2007. Ban was the Foreign Minister of South Korea from January 2004 to November 2006. On October 13, 2006, he was elected to be the eighth Secretary-General by the United Nations General Assembly. Education. Ban received his bachelor's degree in International Relations from Seoul National University in 1970 and earned a Master of Public Administration from the John F. Kennedy School of Government at Harvard University in 1985. Personal. Ban is married, and he has a son and two daughters. His native language is Korean, but he also speaks English and French. Ban met U.S. President John F. Kennedy in Washington, D.C. after winning an English language competition in the early 1960s while he was in high school. The competition was organised by the American Red Cross. He has said that it was after this meeting that he wanted to become a diplomat. Career. Ban joined the Ministry of Foreign Affairs in May 1970 and worked his way up during the years of the Yusin Constitution. His first overseas posting was to New Delhi. After that, he worked in the United Nations Division at the foreign ministry's headquarters. At the time of Park Chung Hee's assassination, Ban was First Secretary at South Korea's Permanent Observer Mission to the UN in New York City (South Korea only became a full UN member state on September 17, 1991). He subsequently assumed the post of Director of the United Nations Division. He has been posted twice to the Republic of Korea (ROK) Embassy in Washington, D.C. Between these two assignments he served as Director-General for American Affairs in 1990 – 1992. He was promoted to the position of Deputy Minister for Policy Planning and International Organizations in 1995. He was then appointed National Security Advisor to the President in 1996, and assumed the office of Vice Minister in 2000. His most recent post was as Foreign Policy Advisor to the President Roh Moo-hyun. While he served as Ambassador to Austria, Ban was elected as Chairman of the Preparatory Commission for the Comprehensive Nuclear-Test-Ban Treaty Organization (CTBTO PrepCom) in 1999. During the ROK's Presidency of the 56th Session of the United Nations General Assembly (GA) in 2001, he worked as Chef de Cabinet of the President of the GA. Ban has been very involved in issues relating to inter-Korean relationships. In 1992, he served as Vice Chairman of the South-North Joint Nuclear Control Commission, following the adoption by South and North Korea of the Joint Declaration of the Denuclearization of the Korean Peninsula. In September 2005, as Foreign Minister, he played a leading role in the diplomatic efforts to adopt the Joint Statement on resolving the North Korean nuclear issue at the Fourth Round of the Six-Party Talks held in Beijing. UN Secretary-General candidacy. In February 2006, Ban announced his candidacy to replace Kofi Annan as UN Secretary-General at the end of 2006. He was the first South Korean to run for Secretary-General. He got the most votes in each of the four straw polls conducted by the United Nations Security Council on July 24, 2006, September 14, 2006 September 28, 2006 and October 2, 2006. On September 25, 2006, while these polls were taking place, Ban addressed the Asia Society in New York on his candidacy and views on major issues confronting the UN. The next day, he gave an interview to the Asia Society's "AsiaSource", where he again spoke a lot about the upcoming challenges to be faced by the UN. Earlier in the year, he had spoken to the Council on Foreign Relations in New York. In an informal poll that took place on October 2, 2006, Ban received fourteen favourable votes and one "no opinion" from the fifteen members of the Security Council; the Japanese delegation the only nation that was not in full agreement. More importantly, Ban was the only one to escape a veto, while each of the five other candidates received at least one "no" vote from the five permanent members of the council — People's Republic of China, France, Russia, the United Kingdom, and the United States. After the vote, Shashi Tharoor, who finished second, withdrew his candidacy and China's Permanent Representative to the UN told reporters that "it is quite clear from today's straw poll that Minister Ban Ki-moon is the candidate that the Security Council will recommend to the General Assembly." On October 9, 2006, the Security Council formally chose Ban as its nominee. On October 13, 2006, the 192-member General Assembly adopted a resolution, by acclamation, appointing Ban as Secretary-General. On June 21, 2011, he was re-elected for a second term as UN Secretary General by unanimous votes. Awards. Ban has been awarded the Order of Service Merit twice, once in 1975, and again in 1986, by the Government of the Republic of Korea. For his accomplishments as an envoy, he received the Grand Decoration of Honour from the Republic of Austria in 2001. A year later, the government of Brazil awarded himi the Grand Cross of Rio Branco. In September 2005, the Korea Society in New York honoured him with the James A. Van Fleet Award for his contributions to friendship between the United States and the Republic of Korea.  
46224	Italian American	Italian American  An Italian American is an American of Italian descent. It may mean someone born in the United States with Italian parents or grandparents or someone born in Italy who moved to the United States. The largest group of Italians moved to the United States in the early 1900s; two million moved between 1900 to 1914. Only Irish and Germans moved to the United States in bigger numbers. In 2000 the government counted 15.6 million Italian Americans in the United States. This means that in the year 2000, for every 1000 Americans, 56 of them were Italian Americans. Italian Americans have been an important part in building the United States. Many great politicians, inventors, scientists, soldiers, musicians and film makers (actors and directors) have been Italian Americans. The Mafia in the United States was made by some Italian Americans but nearly all Italian Americans have nothing to do with it. New York City has more Italian Americans than any other city in the United States. More than 3 million Italians live in or near New York. The states of New Jersey, Pennsylvania, California, Florida and Massachusetts also have large Italian American populations. There are large Italian-American populations in the cities of Chicago, Boston, Philadelphia, which each have over a half million Italians.  
46225	Municipalities of the canton of Vaud	Municipalities of the canton of Vaud  This is a list of articles in the canton of Vaud, Switzerland. It includes municipalities that merged with others. The capital of each district is in bold type.  
46226	Samuel Alito	Samuel Alito  Samuel Anthony Alito, Jr. (born April 1, 1950) is a judge on the Supreme Court of the United States. His position is that of Associate Justice. He is a Roman Catholic born to Italian American parents and served in the U.S. Army reserves years before joining the Supreme Court. Alito often favors a Republican view of the law. The vote by the U.S. Senate to make Alito a judge was one of the closest in U.S. History, because many Democrats did not want five Republicans on the court. Alito is from Trenton, New Jersey.  
46227	House of Representatives	House of Representatives  A House of Representatives is a part of some legislatures, which are law-making bodies. In a House of Representatives, the members are called representatives. For example, the legislature of the United States, called Congress, is made up of two parts. One of these parts is called the House of Representatives and the other one is called the Senate. A representative in the United States Congress is a "U.S. Representative". Many state legislatures in the United States also have Houses of Representatives. A representative in one of those state houses is a State Representative.  
46232	Abigail Johnson	Abigail Johnson  Abigail Johnson (born January 7, 1962) is an American businessperson. She runs the mutual fund company Fidelity Investments with her father, Edward Johnson. In 2005, she was ranked as the fifth richest woman in the world.  
46233	William Wrigley, Jr.	William Wrigley, Jr.  William Wrigley Jr. (September 30, 1861 – January 26, 1932) was an American businessman. He was the founder of the Wm. Wrigley Jr. Company. His company makes Wrigley brand chewing gum.  
46234	Dan Marino	Dan Marino  Daniel Constantine Marino, Jr. (born September 15, 1961) is a Hall of Fame quarterback who played for the Miami Dolphins in the National Football League. Many think of him as one of the greatest quarterbacks ever. Marino started his career playing for University of Pittsburgh as a quarterback. Marino finished his career with the university having thrown 74 touchdown passes. In 2002 he was voted into the College Football Hall of Fame. He had a long and successful career as a quarterback for the Miami Dolphins, breaking many passing records but never leading his team to win the NFL Super Bowl.  
46235	Joe Montana	Joe Montana  Joseph Clifford Montana, Jr. (born June 11, 1956) is a retired American Hall of Fame football player. He played as a quarterback for the San Francisco 49ers and the Kansas City Chiefs of the National Football League. With the San Francisco 49ers, he won four Super Bowls. He was named the Super Bowl Most Valuable Player (MVP) three times. Some people think of him as "The Greatest Quarterback of All Time". Montana began his career playing for the University of Notre Dame in Indiana. He broke many records while playing for San Francisco. His main receiver was Jerry Rice, who is also in the Hall of Fame.  
46237	Hall of fame	Hall of fame  A hall of fame is a type of museum for awards in certain areas where awards can be given, for example sport, art, theatre, music, agriculture, military and many more areas. A hall of fame is sometimes an actual building where awards, trophies and memrobilia are stored but sometimes a hall of Fame is just a list of award winners. To get into a hall of fame in any area, one must be the best in that area, or one of the best. The first hall of fame was the Forum Augustum in Ancient Rome. It was built by Augustus who vowed to build a temple honoring Mars, the Roman God of war, during the battle of Philippi in 42 BC. The Forum incuded statues of heroes of the Ancient world.  
46239	Once Upon a Time in America	Once Upon a Time in America  Once Upon a Time in America is a 1984 movie directed by Sergio Leone and starring Robert De Niro and James Woods as Jewish gangsters. The movie was Sergio Leone's last before his death. The movie is set at three different times; When Leone finished making the movie it was 229 minutes (3 hours and 49 minutes) and started with an old character (Robert De Niro) remembering his past; it then showed him as a child and as a young adult. We call this flashbacks; it can happen in movie but certainly not in real life. But when it was first shown to American audiences it was made much shorter and set in chronological order; meaning the movie first showed the characters as children, then as young adults and then as older adults; or 'from start to finish'. We call this "chronological"; this is what would happen in real life. Many people agree that the longer version is much better than the shortened chronological version.  
46240	Liu-bo	Liu-bo  Liu-bo is an Italian martial art. It started in Sicily. History. In Sicily, the art of "paranza", moving the stick by hand in order to attack or in order to defend oneself, was being taught to sons by their fathers for centuries. Many people who took care of sheep were masters of it. They often were asked to fight in order to decide problems of honor. Recently, rules have been created and it was made a sport. This sport has become well-known and has been made official by the National Educational Sport Center (CSEN). The stick. The stick is made from the wood of olive, rowan, or bitter orange tree. It is used as a base for a number of actions. It is held in one or both hands.  
46241	Ui Miyazaki	Ui Miyazaki  References. Ui Miyazaki at "Anime News Network"'s Encyclopedia  
46243	Edward the Elder	Edward the Elder  Edward the Elder (c. 874-877-17 July 924) was a West Saxon nobleman. He was the King of Wessex but assumed the title King of the Anglo-Saxons. He was king from 899 until his death in 924. Atheling. Edward was the son of Alfred the Great and Ealhswith. She was a daughter of Ethelred, also called Mucill, Ealdorman of the Gaini. He was born about the year 870. As one of at least three athelings, it was not absolutely certain he would be king after his father. His cousin, Aethelheim, was older and was the son of Alfred's older brother Athelred of Wessex. When he was about four years old Edward was sent to Rome. There, in a ceremony, he was given a sword, belt and given the rank of consul. This is one of several things Alfred did to make Edward the first choice among the Athelings who would succeed him as king. By a past agreement Alfred had control of most of the royal estates. He could leave all or some to Edward. In the 880s, Alfred made a will giving most of the royal estates to his son Edward, and left his two nephews only modest lands in the eastern part of the realm. This meant that if Ethelhelm were selected as king over Edward, he might not have enough income to support himself as king. King of Wessex. Edward ruled from time of his father's death on 26 October, 899. But he wasn't coronated until Whitsunday (8 June) of 900. His reign began with his cousin Athelwold, son of King Athelred, seizing the royal manors of Wimborne and Christchurch. When Edward confronted him Athelwold fled. He left behind a nun he had abducted. Athelwold was accepted by the Danes of Northumbria. There he was elected King of York. In 901 Athelwold was in Essex with a fleet he raised over seas. In 902 he convinced a Danish army in East Anglia to raid into Wessex and Mercia with him. In response Edward led his army into East Anglia and destroyed the countryside. Edward ordered his troops to retire back to Wessex, but the Kentish men disobeyed his orders and stayed behind. The Danish army quickly caught up with them. In the battle that followed, Ethelwald was killed. Edward continued his wars against the Danes. He received a great deal of aid from his sister, Ethelflaeda. She had married Ethelred of Mercia and at his death she became the leader of the Mercians. Together Edward and Ethelflaeda defeated the Danes in numerous battles. But Ethelflaeda also built a line of fortresses on the Mercian Frontier. This was what her father Alfred the Great had done on the Wessex borders with the Danish held territories. Edward began to use these fortresses differently. Not just for defense of his own lands he used them to hold captured lands. Edward and his sister were very successful against the Danes. So much so they quit raiding into Wessex and Mercia. Freed of wars with the Daneds, Edward could attend to other issues. He brought Strathclyde and parts of Northumbria under his control. He also brought Mercia under his direct rule after his sister Ethelflaeda died. The appearance of the Viking leader Ragnvald in York slowed his progress. But by the end of his reign he had control of all lands south of the River Humber. In a treaty Ragnvald, the kings of Strathclyde and the Scots recognized his rule. In 924 Mercian nobles wanting to be free of Edward's rule made an alliance with the Welsh. Edward quickly put down the rebellion and placed a garrison in the town of Chester. But this expedition proved to be his last. Edward died 17 July 924. Before the end of the year his son Athelstan was recognized as the rightful king. Family. Edward's first wife was Egwina. Together they had: Edward married secondly, Elfleda, a daughter of Æthelhelm. Together they had: As his third wife, Edward married Eadgifu, the daughter of Sigehelm. Together they had:  
46245	924	924   
46246	Ælfweard of Wessex	Ælfweard of Wessex  Aelfweard (904 - 2 August 924) was briefly the King of Wessex, following the death of his father, Edward the Elder. The Kingdom of England was divided between Aelfweard and his half-brother, Athelstan, who became King of Mercia. Aelfweard lived for only 16 days after his father and was probably not even crowned. Athelstan became King of Wessex in September 924, so the English kingdom was re-united again.  
46247	Edmund I of England	Edmund I of England  Edmund I (922 26 May 946), the Elder, the Deed-Doer or the Magnificent, was King of England from 939 until his death. He was a son of Edward the Elder and a half-brother of Athelstan. Edmund was the first king to start his rule with a united England. Early in his rule, the Norse king, Olaf Guthfrithson, took back much of the north of England. By 941, Edmund regained his northern lands from the Norse. He defeated a revolt by the Welsh and killed the Scottish King of Strathclyde, Donald MacDonald. He signed a treaty with Malcolm I of Scotland and set up a policy of safe borders. He was married twice. With is first wife, "St. Aelfgith", he had two children who became King Eadwig "All-Fair" and King Edgar "the Peacemaker". After she died in 944 Edmund married Ethelflaed of Damerham. They did not have children. During the Feast of St. Augustine, on 26 May 946, at Pucklechurch in Gloucester, Edmund was killed fighting a thief who would not leave the feast. He was succeeded by his brother Edred. Edmund is buried at Glastonbury Abbey.  
46254	Beak	Beak  A beak, a bill, or a rostrum is the nose and mouth of a bird. The beak is used for eating, fighting, grooming and many other things. Beaks on different types of birds can be very different in size, shape and color. Beaks are made of an upper and lower mandible. In most species, two holes are used for breathing.  
46262	Coral	Coral  Corals are formed by small animals, the polyps of the phylum Cnidaria. They are marine, either on continental shelves or round oceanic islands. They live in colonies. All the polyps in a colony are zooids: they are all clones, genetically identical. Inside the colony they breed by asexual reproduction. They also reproduce sexually. Colonies of the same species release gametes together, over one, two or three nights around a full moon. Each coral animal is like a little bag. The opening on top is the mouth. Tentacles (little arms) around the mouth carry stinging nematocysts, which paralyse the small animals eaten by the coral polyps. Coral usually grows in tropical oceans. A few corals grow in cold water, like the oceans around the British Isles and Norway. Symbiosis. Most corals get energy and nutrients from symbiosis with photosynthetic unicellular algae called zooxanthellae. Such corals need sunlight and grow in clear, shallow water, typically at depths less than 60 metres (200 ft). Many corals (and some other cnidaria) live with zooxanthellae of the genus "Symbiodinium", which are dinoflagellates. Usually, each polyp harbours one species of algae. By photosynthesis, these provide energy for the coral, and help calcification. The algae benefit from a safe place to live and consume the polyp's carbon dioxide and nitrogenous waste. Due to the strain the algae can put on the polyp, the coral often ejects the algae. Mass ejections are known as coral bleaching, because the algae contribute to coral's brown coloration.. Ejection increases the polyp's chance of surviving short-term stress—they can regain algae, possibly of a different species, at a later time. If the stressful conditions persist, the polyp eventually dies. Coral reefs. A coral reef is a place where many corals grow. The reef makes good places for many other animals, such as fish, crabs, clams, and sponges. Each coral animal secretes calcium carbonate around itself. This makes the solid structure of the colony. When the animal dies, new polyps live on top of the older structure. The rock they make is also called coral. They are called "coral skeletons". Each different kind of coral colony builds a different kind of skeleton, so that colonies can be shaped like a brain, a mushroom, a cabbage, or many other things. With all these corals gathered together building skeletons around themselves, large coral formations are made. Together, all the coral formations in one place make up a coral reef. Coral can also be used as jewellery.  
46269	Sweyn I of Denmark	Sweyn I of Denmark  Sweyn I, or Sweyn Forkbeard, (c 960 - 3 February 1014) was King of Denmark from about 985-3 February 1014 and King of England from 25 December 1013-3 February 1014. Sweyn's father was Harald Bluetooth, King of Denmark. Sweyn invaded England many times between 990 and 1013, when his army took control of London on Christmas day. Sweyn briefly became King of England until he died 40 days later on 3 February 1014 after being hurt in a fall from his horse.  
46281	Dollars trilogy	Dollars trilogy  The Dollars trilogy, also known as The Man with No Name trilogy, refers to the three Spaghetti Westerns starring Clint Eastwood and directed by Sergio Leone:  
46287	Blue Line International	Blue Line International  Blue Line International is an international maritime company. They deal in the transportation of passengers and vehicles between Croatia and Italy. Blue Line International was started in 1993. Its first passenger ship "Kraljica mira" sailed towards Italy carrying humanitarian aid and refugees. "Kraljica mira" was sailing at that time under the flag of SEM Maritime Company (SMC). In 1997, the passenger ship "Split 1700" joined the same company. In 2003, Blue Line International replaced SMC. The passenger ship "Ancona", the largest ship in the Adriatic Sea was bought in 2003. It has been sailing together with the passenger ship "Split 1700" for several years on Blue Line's regular route. They maintain the seasonal lines between Ancona and Hvar and between Ancona and Vis.  
46288	Split Tours	Split Tours  Split Tours is a Croatian ship travel company. It transports passengers and vehicles by water along the Croatian coast. Split Tours was established in 1992. It became the first private ferry company in Croatia. Split Tours has several ships including the ferry "Split Prvi", and catamarans "For", "Broc" and "Komiza". These vessels run the coastal lines Split-Hvar, Vis and Milna.  
46293	Flainval	Flainval  Flainval is a town in France. It is near Dombasle-sur-Meurthe.  
46294	Dombasle-sur-Meurthe	Dombasle-sur-Meurthe  Dombasle-sur-Meurthe is a town in France. It is near Saint-Nicolas-de-Port on the Meurthe River.  
46295	Saint-Nicolas-de-Port	Saint-Nicolas-de-Port  Saint-Nicolas-de-Port is a town in France. It is near Dombasle-sur-Meurthe on the Meurthe River.  
46299	Footballer	Footballer  A footballer is a person that plays football. There are many different sports that are called football. In North America, association football players are more commonly called soccer players. Many footballers over the world are paid lots of money for what they do - which is delivering a game of entertainment to anybody watching. Many "big" football matches are on television.  
46304	Tex Avery	Tex Avery  Frederick Bean "Fred/Tex" Avery (February 26, 1908 – Tuesday, August 26, 1980) was an American animator, cartoonist, and director. He is famous for creating animated cartoons during the Golden Age of Hollywood. He did his most major work for the Warner Bros. and Metro-Goldwyn-Mayer studios. He created the characters of Porky Pig, Daffy Duck, Bugs Bunny, and Droopy. His had an effect on almost all of the animated cartoon series by various studios in the 1940s and 1950s.  
46305	Edgar Atheling	Edgar Atheling  Edgar the Atheling (c. 1051– c. 1126; "Atheling" means "son of a noble" "aedel" in the Old English language) was thought of as the heir to the throne of England in 1066 when Edward the Confessor died. He was also the most popular choice among the people, because he was English and a grandson of Edmund Ironside. He was born in Hungary because his father was in exile there. When Edgar was five, his father returned to England from Hungary after being sent away during the Viking Cnut's reign. Soon after returning, Edgar’s father died. Edward the Confessor, who had no children, had promised the throne to his nephew Edgar, his nearest living relative. The problem was that Edward had also promised the throne to other people at various times, including William I Duke of Normandy. When Edward died, they began to fight wars over it. The Anglo-Saxons had a democratic monarchy, meaning that their kings had to be approved by vote in an elected parliament ("witanegemot") before they could become king. The first thing the "witanegemot" did was choose Edward's brother-in-law, Harold Godwinson to be the next king, because Edgar was roughly 14 at the time. When William killed Harold at the battle of Hastings that same year, the "witanegemot" chose Edgar as the next king, but William took control of England with his army before Edgar could be crowned. Edgar eventually escaped to Scotland with his sister, known as Saint Margaret of Scotland, who married the Scottish king. From here he took part in several military campaigns against William, and later on also took part in the Crusades. It is thought he was the last living male member of the Anglo-Saxon royalty, but may have fathered a son whose descendants are still around to this day though undiscovered.  
46307	McIntosh (apple)	McIntosh (apple)  The McIntosh is a type of apple. It is red and green like a Gala apple only brighter in color. Tart and crisp, it snaps when bitten into.  
46308	Municipalities of the canton of Bern	Municipalities of the canton of Bern  There are 400 municipalities in the canton of Bern (including mergers), Switzerland. It is the largest canton in Switzerland and has the most communes.  
46312	Edgar of England	Edgar of England  King Edgar or Eadgar I (~942 – 8 July 975) was the younger son of King Edmund I of England. He had the nickname, "the Peaceable", but was a stronger king than his elder brother, Edwy. He took the kingdoms of Northumbria and Mercia from Edwy in 958. Edgar was acclaimed king north of the Thames by Mercian nobles in 958, and officially succeeded when Edwy died in October 959. Immediately Edgar recalled Dunstan from exile and made him successively Bishop of Worcester, then of London and finally Archbishop of Canterbury. Edgar is regarded as a Saint by the Catholic church.  
46314	Mozilla Thunderbird	Mozilla Thunderbird  Mozilla Thunderbird is a free cross-platform e-mail client and news reader developed by the Mozilla Foundation.  
46317	List of U.S. state mottos	List of U.S. state mottos  This is a list of state mottos for the states of the United States. To help tourism, states can also make state slogans. State slogans are not official and change more often than state mottos. Mottos for states are listed here.  
46319	Sauropsid	Sauropsid  Sauropsids are vertebrate animals. They are one of the two groups which evolved from egg-laying amniotes in the first part of the Carboniferous period. The Sauropsida includes all modern and most extinct "reptiles" and birds. The synapsids are the other group which evolved from amniotes. They gave rise, eventually, to the mammals. Living sauropsids include lizards, snakes, turtles, crocodiles, and birds. Extinct sauropsids include non-avian dinosaurs, pterosaurs, plesiosaurs, ichthyosaurs, and many others.  
46321	Conservation status	Conservation status  The conservation status of a species is an indicator of the likelihood of that species continuing to survive either in the present day or the future. Many factors are taken into account when assessing the conservation status of a species: not simply the number remaining, but the overall increase or decrease in the population over time, breeding success rates, known threats, and so on.  
46328	Abstract algebra	Abstract algebra  Abstract algebra is a part of math which studies algebraic structures. These include: It is normal to build a theory on one kind of structure, like group theory or category theory. The purpose of the theory of each concept is to organize the precise definition of the concept, examples of it, its substructures, the ways to relate different examples of the concept algebraically (these are called morphisms in some cases), and the concept's applications, both inside its own theory and outside in other areas of mathematics. During history, different fields of mathematics have used algebras. Algebras are about finding or specifying rules on how to calculate with certain mathematical formulas and expressions. Another algebra (which is not "abstract") is elementary algebra, for example.  
46332	List of U.S. state slogans	List of U.S. state slogans  Here is a list of U.S. state slogans. Most states create slogans to help tourism. These slogans are sometimes put on state license plates. There is also a list of U.S. state mottos and a list of U.S. state nicknames.  
46335	Geodesic	Geodesic  In mathematics a geodesic is a curve with the shortest length between two places on a surface when considering places which are not "too far". These paths on a sphere are also called great circles, such that in this case, two points are joined by two distinct geodesics. A minimal geodesic (or segment) is a particular case where the geodesic joining two distant points has the shortest length.  
46341	Anarcho-syndicalism	Anarcho-syndicalism  Anarcho-syndicalism is a form of anarchism. It sees labour unions as something which will cause revolutionary change. This change will give freedom and equality to the workers. Anarcho-syndicalists want to get rid of the wage system and capitalism. They believe this leads to class divisions and inequality. The basic concepts of anarcho-syndicalism are: Anarcho-syndicalists believe that only direct action can bring about change. Anarcho-syndicalists do not take part in indirect action, like electing a representative to a government position. Anarcho-syndicalism played an important role in the Spanish Civil War.  
46343	Trotskyism	Trotskyism  Trotskyism is the form of Communism that is based on the ideas of Leon Trotsky. Trotsky described himself as an "orthodox Marxist". This is a different way of seeing the ideas of Karl Marx than the way other communists like Mao Zedong and Josif Stalin saw them. The biggest difference is in Trotsky's idea that there needs to be an international "permanent revolution". A permanent revolution is the idea that proletarian revolution needed to spread in countries worldwide, even where capitalism was not as advanced as only the proletarian revolution could carry out the tasks of the unfinished bourgeois revolutions in these countries. This is different to the Stalinist idea of trying to preserve a single nation's revolution from within. The largest Trotskyist organization today is the Reunified Fourth International.  
46346	A Fistful of Dollars	A Fistful of Dollars  A Fistful of Dollars (1964) is a Spaghetti Western movie directed by Sergio Leone and starring Clint Eastwood. It is the first movie in the Dollars trilogy and was the first Spaghetti Western to be released in the United States. The second movie in the Dollars Trilogy is "For a Few Dollars More"; the third is "The Good, the Bad and the Ugly".  
46347	For a Few Dollars More	For a Few Dollars More  For a Few Dollars More (1965) is a Spaghetti Western movie directed by Sergio Leone and starring Clint Eastwood. It is the second movie in the Dollars trilogy and was released in the United States in 1967. The first movie in the trilogy is "A Fistful of Dollars"; the third is "The Good, the Bad and the Ugly".  
46348	The Good, the Bad and the Ugly	The Good, the Bad and the Ugly  The Good, the Bad and the Ugly (1966) is a Spaghetti Western movie directed by Sergio Leone and starring Clint Eastwood. It is the third and final movie in the Dollars trilogy and was released in the United States in 1967. The first movie in the trilogy is "A Fistful of Dollars"; the second is "For a Few Dollars More". This movie and "Once Upon a Time in the West" are considered to be the greatest western movies ever.  
46349	Ennio Morricone	Ennio Morricone  Ennio Morricone (born November 10, 1928) is an Italian classical composer famous for making movie scores. He has composed the scores for more than 500 movies and television programs. He is well known for composing the scores to Western movies, particularly Spaghetti Westerns. In 2007 he received the Honorary Academy Award for his many great movie scores. In his career, the composer sold over 50 million records worldwide.  
46350	XTC	XTC  XTC was an English rock band. Its members were: Andy Partridge, Colin Moulding, Barry Andrews, and Terry Chambers. XTC started in 1976. They had their biggest success in the late 1970s and most of the 1980s. XTC was best known in their home country of England, but they had some fame in other countries like the United States. Their 2 biggest hits in the U.S. are "Dear God" and "The Mayor Of Simpleton". Some of XTC's other hit songs include "Making Plans For Nigel", "Senses Working Overtime", and "Are You Receiving Me". XTC made a total of 13 studio albums. Their last album came out in 2000 and they broke up in 2005. Andy Partridge, the band's singer, says he doesn't think XTC will ever get back together. One interesting thing about XTC is that they almost never did live concerts. The reason for that is because Andy Partridge sometimes got very nervous performing on stage in front of thousands of people.  
46356	Roh Moo-hyun	Roh Moo-hyun  Roh Moo-Hyun is a former President of South Korea. He was born on September 1, 1946 in Gimhae, Gyeongsangnam-do, South Korea. He took office on February 25, 2003. After retirement from Cheongwadae, he is living in Bongha Maeul, Gimhae, Gyeongsangnam-do now. He committed suicide on May 23, 2009, by jumping from a cliff.  
46357	Kim Dae Jung	Kim Dae Jung  Kim Dae Jung (January 6, 1925-August 18, 2009) was a South Korean president. In 2000, he got the Nobel Peace Prize. He is the first person from Korea to get a Nobel prize.. A Roman Catholic since 1957, he has been called the "Nelson Mandela" of Asia Kim Tae Jung was the President (succeeding Kim Young-sam) from 1998 to 2003. He was born in Haui-do, South Jeolla Province, an island off the South Korean Coast.  
46358	Kim Young-sam	Kim Young-sam  Kim Young-sam (born December 20, 1927 in Geoje, South Gyeongsang) was the President of the South Korea from February 25, 1993 to February 25, 1998.  
46359	Roh Tae-woo	Roh Tae-woo  Roh Tae-woo (born December 4, 1932 in Daegu), is the sixth President of South Korea (1988–1993). He was a former Korean general and politician. A member of the Hanahoi, Roh was the hand-picked successor of the ex-general and president Chun Doo-hwan. This caused large pro-democracy rallies in Seoul and other cities in 1987. Roh agreed to hold democratic presidential elections, making himself a candidate for the next election. The opposition split the votes between Kim Young-sam and Kim Dae-jung (both of whom later became presidents). This made Roh the first elected president after the time that the military ruled the country. Roh's rule was notable for hosting the Seoul Olympics in 1988 and for his foreign policy of nordpolitik. In 1993, Roh's successor Kim Young-sam led an anti-corruption campaign that saw Roh and Chun Doo-hwan on trial for bribery. The two former presidents were later charged with mutiny and treason for their part in the 1979 coup and the 1980 Gwangju Riot. Both were found to be guilty in August 1996 of treason, mutiny and corruption. Chun was sentenced to death, later changed to life imprisonment. Roh's 22 1/2-year jail sentence was reduced to 17 years. Both were released from prison in early 1998, pardoned by then-President Kim Dae-jung.  
